ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue
Rep74468,C22064,PR6220,106,1035
Rep74469,C22064,PR6470,266,1725
Rep74470,C22064,PR6335,20726,114125
Rep74471,C22064,PR6445,580,2960
Rep74472,C22064,PR6335,2970,15460
Rep74473,C22064,PR6226,38313,42565
Rep74474,C22064,PR6445,593,2965
Rep74475,C22064,PR6227,171,1130
Rep74476,C22064,PR6664,1676,9875
Rep74477,C22064,PR6664,386,2575
Rep74478,C22064,PR6470,2048,6935
Rep74479,C22064,PR6224,47428,266305
Rep74480,C22064,PR6445,3203,14195
Rep74481,C22064,PR6229,110,1060
Rep74482,C22064,PR6220,522,1440
Rep74483,C22064,PR6445,4542,16230
Rep74484,C22064,PR6461,1002,1905
Rep74485,C22064,PR6224,72973,393665
Rep74486,C22064,PR6229,123,1130
Rep74487,C22064,PR6226,3894,5125
Rep74488,C22064,PR6224,2771,15675
Rep74489,C22064,PR6224,2908,17745
Rep74490,C22064,PR6224,1908,12795
Rep74491,C22064,PR6224,72973,393665
Rep74492,C22064,PR6224,72973,393665
Rep74493,C22064,PR6445,3203,14195
Rep74494,C22064,PR6226,38313,42565
Rep74495,C22064,PR6445,3203,14195
Rep74496,C22064,PR6445,282,1735
Rep74497,C22064,PR6335,2970,15460
Rep74498,C22064,PR6584,122,1130
Rep74499,C22064,PR6229,111,1060
Rep74500,C22064,PR6461,1002,1905
Rep74501,C22064,PR6226,38313,42565
Rep74502,C22064,PR6664,386,2575
Rep74503,C22064,PR6459,127,1020
Rep74504,C22064,PR6226,54391,60000
Rep74505,C22064,PR6664,386,2575
Rep74506,C22064,PR6459,127,1045
Rep74507,C22064,PR6461,191,1120
Rep74508,C22064,PR6584,105,1035
Rep74509,C22064,PR6461,1058,2070
Rep74510,C22064,PR6220,102,1015
Rep74511,C22064,PR6664,153,1530
Rep74512,C22064,PR6445,902,4910
Rep74513,C22064,PR6459,127,1020
Rep74514,C22064,PR6226,190,1165
Rep74515,C22064,PR6554,752,4605
Rep74516,C22064,PR6664,371,2400
Rep74517,C22064,PR6226,379,1025
Rep74518,C22064,PR6224,46903,281485
Rep74519,C22064,PR6224,4610,27675
Rep74520,C22064,PR6224,4404,24620
Rep74521,C22064,PR6229,127,1255
Rep74522,C22064,PR6224,57081,339750
Rep74523,C22064,PR6445,423,2045
Rep74524,C22064,PR6664,495,3760
Rep74525,C22064,PR6461,1002,1905
Rep74526,C22064,PR6335,4335,24755
Rep74527,C22064,PR6459,127,1020
Rep74528,C22064,PR6253,857,4185
Rep74529,C21318,PR6350,128,1460
Rep74530,C21318,PR6253,101,1020
Rep74531,C21318,PR6367,648,10720
Rep74532,C21318,PR6350,513,7440
Rep74533,C21318,PR6351,542,6140
Rep74534,C21318,PR6350,104,1040
Rep74535,C21318,PR6350,200,2490
Rep74536,C21318,PR6350,222,4080
Rep74537,C21318,PR6350,177,2305
Rep74538,C21318,PR6253,117,1970
Rep74539,C21318,PR6404,116,1785
Rep74540,C21318,PR6351,340,5815
Rep74541,C21318,PR6351,225,4555
Rep74542,C21318,PR6363,298,4980
Rep74543,C21318,PR6367,383,6365
Rep74544,C21318,PR6220,101,1015
Rep74545,C21318,PR6350,158,1865
Rep74546,C21318,PR6253,102,1035
Rep74547,C21318,PR6350,152,1915
Rep74548,C21318,PR6350,269,5145
Rep74549,C21318,PR6351,631,12225
Rep74550,C21318,PR6350,800,16740
Rep74551,C21190,PR6223,277,5715
Rep74552,C21190,PR6241,100,1095
Rep74553,C21190,PR6221,2195,15245
Rep74554,C21190,PR6241,102,1270
Rep74555,C21190,PR6223,111,1155
Rep74556,C21190,PR6221,102,1170
Rep74557,C21190,PR6221,1661,17395
Rep74558,C21190,PR6241,100,1100
Rep74559,C21192,PR6231,373,2855
Rep74560,C21192,PR6238,120,3185
Rep74561,C21192,PR6231,597,3445
Rep74562,C21192,PR6222,140,1225
Rep74563,C21192,PR6253,785,3835
Rep74564,C21192,PR6231,1143,10550
Rep74565,C21192,PR6242,416,1800
Rep74566,C21192,PR6226,368,1650
Rep74567,C21192,PR6241,236,1690
Rep74568,C21192,PR6230,105,1035
Rep74569,C21192,PR6251,725,6510
Rep74570,C21192,PR6226,328,1695
Rep74571,C21192,PR6251,503,1345
Rep74572,C21192,PR6242,2482,6765
Rep74573,C21192,PR6242,4105,11005
Rep74574,C21192,PR6238,234,1580
Rep74575,C21192,PR6230,105,1035
Rep74576,C21192,PR6253,120,1200
Rep74577,C21192,PR6231,311,1635
Rep74578,C21192,PR6242,1650,4705
Rep74579,C21192,PR6242,9508,23890
Rep74580,C21192,PR6231,147,1150
Rep74581,C21192,PR6230,104,1030
Rep74582,C21192,PR6231,398,2260
Rep74583,C21192,PR6251,501,3495
Rep74584,C21192,PR6241,351,2060
Rep74585,C21192,PR6253,160,2100
Rep74586,C21192,PR6229,441,2765
Rep74587,C21192,PR6241,311,1875
Rep74588,C21192,PR6226,518,2090
Rep74589,C21192,PR6251,158,1220
Rep74590,C21192,PR6226,208,1375
Rep74591,C21855,PR6223,109,1080
Rep74592,C21855,PR6245,152,2530
Rep74593,C21855,PR6253,122,1285
Rep74594,C21855,PR6253,108,1110
Rep74595,C21855,PR6245,943,5520
Rep74596,C21855,PR6245,377,2505
Rep74597,C22048,PR6470,101,1015
Rep74598,C22048,PR6608,2377,8710
Rep74599,C22048,PR6393,926,10530
Rep74600,C22048,PR6323,106,1050
Rep74601,C22048,PR6593,127,1245
Rep74602,C22048,PR6593,128,1280
Rep74603,C22048,PR6395,105,1355
Rep74604,C22048,PR6379,145,2330
Rep74605,C22048,PR6321,141,3305
Rep74606,C22048,PR6584,123,1135
Rep74607,C22048,PR6472,160,1620
Rep74608,C22048,PR6246,106,1125
Rep74609,C22048,PR6584,120,1110
Rep74610,C22048,PR6399,114,1770
Rep74611,C22048,PR6399,161,3680
Rep74612,C22048,PR6251,104,1035
Rep74613,C22048,PR6245,104,1060
Rep74614,C22048,PR6373,102,1060
Rep74615,C22048,PR6628,4461,9880
Rep74616,C22048,PR6226,242,2215
Rep74617,C22048,PR6381,106,1235
Rep74618,C22048,PR6409,108,1480
Rep74619,C22048,PR6253,175,2620
Rep74620,C22048,PR6479,55,1005
Rep74621,C22048,PR6378,130,1940
Rep74622,C22048,PR6608,1111,3990
Rep74623,C22048,PR6484,102,1075
Rep74624,C22048,PR6246,101,1040
Rep74625,C22048,PR6579,104,1050
Rep74626,C22048,PR6381,186,3885
Rep74627,C22048,PR6393,167,1370
Rep74628,C22048,PR6473,100,1005
Rep74629,C22048,PR6251,200,1695
Rep74630,C22048,PR6376,101,1020
Rep74631,C22048,PR6376,116,1175
Rep74632,C22048,PR6484,99,1005
Rep74633,C22048,PR6246,101,1030
Rep74634,C22048,PR6239,215,1995
Rep74635,C22048,PR6331,105,1120
Rep74636,C22048,PR6251,107,1050
Rep74637,C22048,PR6227,105,1075
Rep74638,C22048,PR6391,102,1040
Rep74639,C22048,PR6381,127,1830
Rep74640,C22048,PR6473,96,1005
Rep74641,C22048,PR6593,106,1070
Rep74642,C22048,PR6227,105,1075
Rep74643,C22048,PR6241,246,2685
Rep74644,C22048,PR6253,155,2495
Rep74645,C22048,PR6392,797,7535
Rep74646,C22048,PR6584,121,1125
Rep74647,C22048,PR6579,106,1070
Rep74648,C22048,PR6389,543,6285
Rep74649,C22048,PR6223,106,1125
Rep74650,C22048,PR6391,125,1340
Rep74651,C22048,PR6245,110,1145
Rep74652,C22048,PR6473,100,1005
Rep74653,C22048,PR6226,102,1020
Rep74654,C22048,PR6379,359,5285
Rep74655,C22048,PR6376,108,1090
Rep74656,C22048,PR6389,543,6425
Rep74657,C22048,PR6321,178,3605
Rep74658,C22048,PR6226,107,1060
Rep74659,C22048,PR6579,105,1050
Rep74660,C22048,PR6474,146,1455
Rep74661,C22048,PR6373,105,1120
Rep74662,C22048,PR6474,167,1680
Rep74663,C22048,PR6474,147,1465
Rep74664,C22048,PR6393,400,2680
Rep74665,C22048,PR6625,100,1035
Rep74666,C22048,PR6395,108,1975
Rep74667,C22048,PR6393,264,2175
Rep74668,C22048,PR6379,151,2490
Rep74669,C22048,PR6252,261,3600
Rep74670,C22048,PR6251,268,2140
Rep74671,C22048,PR6245,117,1260
Rep74672,C22048,PR6608,150,1250
Rep74673,C22048,PR6373,212,3825
Rep74674,C22048,PR6384,102,1065
Rep74675,C22048,PR6321,153,3845
Rep74676,C22048,PR6472,127,1290
Rep74677,C22048,PR6399,110,1475
Rep74678,C22048,PR6472,203,2040
Rep74679,C22048,PR6227,101,1020
Rep74680,C22048,PR6399,110,1510
Rep74681,C22048,PR6395,107,1545
Rep74682,C22048,PR6392,183,1790
Rep74683,C22048,PR6245,112,1170
Rep74684,C22048,PR6628,135861,635065
Rep74685,C22048,PR6331,111,1195
Rep74686,C22048,PR6373,107,1205
Rep74687,C22048,PR6321,183,5330
Rep74688,C22048,PR6241,187,1995
Rep74689,C22048,PR6239,156,1500
Rep74690,C22048,PR6323,103,1030
Rep74691,C22048,PR6391,116,1230
Rep74692,C22048,PR6409,167,5405
Rep74693,C22048,PR6376,117,1190
Rep74694,C22048,PR6226,117,1150
Rep74695,C22048,PR6323,101,1010
Rep74696,C22048,PR6249,157,2860
Rep74697,C22048,PR6392,2823,26865
Rep74698,C22048,PR6252,217,2940
Rep74699,C22048,PR6252,247,3420
Rep74700,C22048,PR6392,2541,24225
Rep74701,C22048,PR6409,131,2690
Rep74702,C22048,PR6593,112,1120
Rep74703,C22048,PR6249,118,1600
Rep74704,C22048,PR6484,99,1005
Rep74705,C22048,PR6249,299,7420
Rep74706,C22048,PR6625,63,1005
Rep74707,C22048,PR6249,205,4335
Rep74708,C22048,PR6472,183,1820
Rep74709,C22048,PR6389,3981,47755
Rep74710,C22048,PR6473,100,1005
Rep74711,C22048,PR6381,128,1910
Rep74712,C22048,PR6323,108,1060
Rep74713,C22048,PR6474,143,1425
Rep74714,C22140,PR6223,105,1075
Rep74715,C21194,PR6594,448,8415
Rep74716,C21194,PR6374,115,1105
Rep74717,C21194,PR6230,873,1015
Rep74718,C21194,PR6560,115,2275
Rep74719,C21194,PR6594,36123,16220
Rep74720,C21194,PR6253,101,1055
Rep74721,C21194,PR6230,100,1015
Rep74722,C21194,PR6594,2605,10135
Rep74723,C21194,PR6226,306,3400
Rep74724,C21194,PR6594,2300,13025
Rep74725,C21194,PR6560,120,3020
Rep74726,C21194,PR6388,101,1140
Rep74727,C21194,PR6472,411,4395
Rep74728,C21194,PR6393,102,1535
Rep74729,C21194,PR6226,306,3400
Rep74730,C21194,PR6393,152,2235
Rep74731,C21194,PR6472,411,4395
Rep74732,C21194,PR6226,543,2835
Rep74733,C21194,PR6393,103,1535
Rep74734,C21194,PR6226,102,1050
Rep74735,C21194,PR6232,103,1040
Rep74736,C21194,PR6594,629,12425
Rep74737,C21194,PR6594,405,6635
Rep74738,C21194,PR6560,120,3020
Rep74739,C21194,PR6560,130,3620
Rep74740,C21194,PR6594,9175,38940
Rep74741,C21194,PR6594,673,5830
Rep74742,C21194,PR6393,101,1490
Rep74743,C21194,PR6388,102,1360
Rep74744,C21194,PR6230,101,1030
Rep74745,C21194,PR6594,295,4985
Rep74746,C21194,PR6393,142,2780
Rep74747,C21194,PR6393,102,1380
Rep74748,C21194,PR6594,520,9875
Rep74749,C21194,PR6253,108,1185
Rep74750,C21194,PR6594,1265,11420
Rep74751,C21194,PR6393,142,2780
Rep74752,C21194,PR6226,245,2145
Rep74753,C21194,PR6399,71,1030
Rep74754,C21194,PR6393,105,1095
Rep74755,C21194,PR6393,105,1095
Rep74756,C21194,PR6226,100,1015
Rep74757,C21194,PR6226,185,4330
Rep74758,C21194,PR6594,4060,20040
Rep74759,C21194,PR6388,103,1675
Rep74760,C21194,PR6594,6928,30140
Rep74761,C21194,PR6388,101,1210
Rep74762,C21194,PR6594,616,5870
Rep74763,C21194,PR6399,69,1005
Rep74764,C21194,PR6594,8441,33940
Rep74765,C21194,PR6230,100,1015
Rep74766,C21194,PR6594,405,6635
Rep74767,C21194,PR6393,100,1010
Rep74768,C21194,PR6472,268,2860
Rep74769,C21194,PR6594,570,10610
Rep74770,C21194,PR6472,411,4395
Rep74771,C21194,PR6594,867,8440
Rep74772,C21194,PR6594,758,6950
Rep74773,C21194,PR6393,123,1835
Rep74774,C21194,PR6560,115,2625
Rep74775,C21194,PR6594,405,6635
Rep74776,C21194,PR6560,133,4795
Rep74777,C21194,PR6594,2440,9605
Rep74778,C21194,PR6594,391,5605
Rep74779,C21194,PR6594,19885,81565
Rep74780,C21194,PR6253,108,1185
Rep74781,C21194,PR6594,4060,20040
Rep74782,C21194,PR6393,101,1490
Rep74783,C21194,PR6226,306,3400
Rep74784,C21194,PR6594,453,7520
Rep74785,C21194,PR6226,416,4375
Rep74786,C21194,PR6474,655,7315
Rep74787,C21194,PR6594,2300,13025
Rep74788,C21194,PR6393,105,1805
Rep74789,C21194,PR6393,101,1490
Rep74790,C21194,PR6594,4060,20040
Rep74791,C21194,PR6594,2653,11590
Rep74792,C21194,PR6393,142,2780
Rep74793,C21194,PR6594,1108,12225
Rep74794,C21194,PR6560,115,2140
Rep74795,C21194,PR6232,136,1455
Rep74796,C21194,PR6230,101,1030
Rep74797,C21194,PR6594,2300,13025
Rep74798,C21197,PR6253,5933,30035
Rep74799,C21197,PR6253,3688,22275
Rep74800,C21197,PR6241,4412,11755
Rep74801,C21197,PR6253,5933,30035
Rep74802,C21197,PR6239,5933,38000
Rep74803,C21197,PR6231,5377,14330
Rep74804,C21197,PR6241,3572,34250
Rep74805,C21197,PR6586,322,6880
Rep74806,C21197,PR6253,5933,30035
Rep74807,C21197,PR6253,6877,25460
Rep74808,C21197,PR6239,2044,14385
Rep74809,C21197,PR6253,2044,16150
Rep74810,C21197,PR6239,4558,15195
Rep74811,C21197,PR6239,5436,19695
Rep74812,C21197,PR6622,2988,12870
Rep74813,C21197,PR6239,1133,22330
Rep74814,C21197,PR6253,3214,12180
Rep74815,C21197,PR6239,4544,49375
Rep74816,C21197,PR6253,2196,10790
Rep74817,C21197,PR6239,2016,12605
Rep74818,C21197,PR6241,3045,26425
Rep74819,C21197,PR6253,111,1185
Rep74820,C21197,PR6239,9255,41635
Rep74821,C21197,PR6239,2044,14385
Rep74822,C21197,PR6239,3827,18050
Rep74823,C21197,PR6239,5436,19695
Rep74824,C21197,PR6239,2044,14385
Rep74825,C21197,PR6253,4194,23530
Rep74826,C21197,PR6253,2988,22400
Rep74827,C21197,PR6239,5993,65230
Rep74828,C21197,PR6239,5436,19695
Rep74829,C21197,PR6253,6704,30480
Rep74830,C21197,PR6253,2933,14130
Rep74831,C21197,PR6239,1127,6535
Rep74832,C21197,PR6253,3405,11145
Rep74833,C21197,PR6239,1211,11480
Rep74834,C21197,PR6253,5271,16480
Rep74835,C21197,PR6253,3405,11145
Rep74836,C21197,PR6253,3405,11145
Rep74837,C21197,PR6458,1488,11500
Rep74838,C21197,PR6239,1766,11780
Rep74839,C21197,PR6251,11322,71535
Rep74840,C21197,PR6239,4461,16760
Rep74841,C21197,PR6226,155,1660
Rep74842,C21205,PR6597,86,1005
Rep74843,C21205,PR6596,106,1320
Rep74844,C21205,PR6249,112,1625
Rep74845,C21205,PR6596,122,1605
Rep74846,C21205,PR6675,130,2625
Rep74847,C21205,PR6678,451,19855
Rep74848,C21205,PR6249,116,2460
Rep74849,C21205,PR6633,100,1055
Rep74850,C21205,PR6238,151,1460
Rep74851,C21205,PR6595,103,1115
Rep74852,C21205,PR6249,205,4660
Rep74853,C21205,PR6249,105,1520
Rep74854,C21205,PR6596,103,1255
Rep74855,C21205,PR6597,102,1055
Rep74856,C21205,PR6683,101,1155
Rep74857,C21205,PR6596,107,1365
Rep74858,C21205,PR6596,155,3445
Rep74859,C21205,PR6253,348,2070
Rep74860,C21205,PR6684,121,2080
Rep74861,C21205,PR6677,101,1185
Rep74862,C21205,PR6679,110,1380
Rep74863,C21205,PR6615,105,1010
Rep74864,C21205,PR6253,251,1540
Rep74865,C21205,PR6249,243,16455
Rep74866,C21205,PR6227,136,1265
Rep74867,C21205,PR6678,118,2390
Rep74868,C21205,PR6678,145,4230
Rep74869,C21205,PR6633,84,1010
Rep74870,C21205,PR6678,155,2965
Rep74871,C21205,PR6596,103,1265
Rep74872,C21205,PR6684,1272,61340
Rep74873,C21205,PR6684,358,15630
Rep74874,C21205,PR6679,154,4125
Rep74875,C21205,PR6633,100,1045
Rep74876,C21205,PR6238,326,2950
Rep74877,C21205,PR6597,100,1020
Rep74878,C21205,PR6249,282,20000
Rep74879,C21205,PR6253,283,1725
Rep74880,C21205,PR6596,118,1485
Rep74881,C21205,PR6633,100,1050
Rep74882,C21205,PR6596,85,1005
Rep74883,C21205,PR6596,102,1100
Rep74884,C21205,PR6684,500,20580
Rep74885,C21205,PR6253,342,1980
Rep74886,C21205,PR6238,221,1940
Rep74887,C21205,PR6684,219,7700
Rep74888,C21205,PR6596,112,1685
Rep74889,C21205,PR6683,138,2730
Rep74890,C21205,PR6227,132,1105
Rep74891,C21205,PR6490,133,1180
Rep74892,C21205,PR6238,345,1870
Rep74893,C21205,PR6249,203,12655
Rep74894,C21205,PR6596,119,1550
Rep74895,C21205,PR6684,180,5320
Rep74896,C21205,PR6678,407,13825
Rep74897,C21205,PR6227,116,1125
Rep74898,C21205,PR6684,147,3715
Rep74899,C21205,PR6597,100,1015
Rep74900,C21205,PR6399,103,1075
Rep74901,C21205,PR6253,482,2360
Rep74902,C21205,PR6238,208,1385
Rep74903,C21205,PR6636,143,5565
Rep74904,C21205,PR6249,281,21105
Rep74905,C21205,PR6675,118,2420
Rep74906,C21205,PR6684,213,7600
Rep74907,C21205,PR6684,297,11325
Rep74908,C21205,PR6238,238,2230
Rep74909,C21205,PR6684,882,39140
Rep74910,C21205,PR6227,159,1305
Rep74911,C21205,PR6253,122,1220
Rep74912,C21205,PR6249,203,12655
Rep74913,C21205,PR6253,280,1645
Rep74914,C21205,PR6683,228,9640
Rep74915,C21205,PR6615,105,1010
Rep74916,C21205,PR6227,103,1025
Rep74917,C21205,PR6615,108,1015
Rep74918,C21205,PR6596,137,2040
Rep74919,C21205,PR6597,102,1060
Rep74920,C21205,PR6227,115,1110
Rep74921,C21205,PR6249,91,1025
Rep74922,C21205,PR6615,103,1005
Rep74923,C21205,PR6678,208,8110
Rep74924,C21205,PR6249,161,3990
Rep74925,C21205,PR6227,192,1665
Rep74926,C21205,PR6249,175,3180
Rep74927,C21205,PR6661,100,1030
Rep74928,C21205,PR6597,101,1025
Rep74929,C21205,PR6685,100,1035
Rep74930,C21205,PR6683,110,1850
Rep74931,C21205,PR6227,156,1435
Rep74932,C21205,PR6633,100,1050
Rep74933,C21205,PR6227,138,1125
Rep74934,C21205,PR6597,101,1030
Rep74935,C21205,PR6249,166,7735
Rep74936,C21205,PR6615,101,1005
Rep74937,C21205,PR6615,105,1010
Rep74938,C21205,PR6684,226,7400
Rep74939,C21205,PR6253,324,2020
Rep74940,C21205,PR6679,446,15520
Rep74941,C21205,PR6678,141,2390
Rep74942,C21205,PR6490,124,1215
Rep74943,C21205,PR6615,101,1035
Rep74944,C21205,PR6253,250,1520
Rep74945,C21205,PR6684,180,5320
Rep74946,C21205,PR6253,186,1310
Rep74947,C21205,PR6227,142,1135
Rep74948,C21205,PR6597,104,1115
Rep74949,C21205,PR6596,101,1035
Rep74950,C21205,PR6675,102,1215
Rep74951,C21205,PR6490,146,1235
Rep74952,C21205,PR6490,114,1070
Rep74953,C21205,PR6238,165,1795
Rep74954,C21205,PR6684,121,2080
Rep74955,C21205,PR6596,125,1470
Rep74956,C21205,PR6597,100,1020
Rep74957,C21205,PR6684,610,25415
Rep74958,C21205,PR6249,117,1560
Rep74959,C21205,PR6675,246,8390
Rep74960,C21205,PR6678,111,1660
Rep74961,C21205,PR6253,388,1725
Rep74962,C21205,PR6683,125,2425
Rep74963,C21205,PR6490,136,1230
Rep74964,C21205,PR6227,132,1145
Rep74965,C21205,PR6227,188,1645
Rep74966,C21205,PR6678,245,8075
Rep74967,C21205,PR6249,147,2285
Rep74968,C21205,PR6597,102,1075
Rep74969,C21205,PR6490,155,1370
Rep74970,C21205,PR6238,105,1495
Rep74971,C21205,PR6227,129,1215
Rep74972,C21205,PR6490,116,1175
Rep74973,C21205,PR6253,328,2070
Rep74974,C21205,PR6227,445,1160
Rep74975,C21205,PR6596,111,1105
Rep74976,C21205,PR6678,311,15355
Rep74977,C21205,PR6679,154,4125
Rep74978,C21205,PR6678,229,6815
Rep74979,C21205,PR6684,266,10245
Rep74980,C21205,PR6399,110,1430
Rep74981,C21205,PR6684,805,37280
Rep74982,C21205,PR6615,107,1170
Rep74983,C21205,PR6596,106,1430
Rep74984,C21205,PR6615,105,1010
Rep74985,C21205,PR6596,111,1440
Rep74986,C21205,PR6679,248,6900
Rep74987,C21205,PR6227,157,1355
Rep74988,C21205,PR6227,129,1215
Rep74989,C21205,PR6678,141,2450
Rep74990,C21205,PR6684,161,4675
Rep74991,C21205,PR6227,117,1105
Rep74992,C21205,PR6684,251,7255
Rep74993,C21205,PR6227,127,1205
Rep74994,C21205,PR6633,102,1155
Rep74995,C21205,PR6675,571,21440
Rep74996,C21205,PR6675,111,1800
Rep74997,C21205,PR6249,115,1515
Rep74998,C21211,PR6227,122,1340
Rep74999,C21211,PR6227,103,1045
Rep75000,C21211,PR6633,107,1045
Rep75001,C21211,PR6227,107,1100
Rep75002,C21211,PR6633,101,1010
Rep75003,C21211,PR6633,103,1015
Rep75004,C21217,PR6253,152,1355
Rep75005,C21217,PR6596,85,1005
Rep75006,C21217,PR6694,63,1005
Rep75007,C21217,PR6582,100,1005
Rep75008,C21217,PR6534,100,1005
Rep75009,C21217,PR6227,125,1085
Rep75010,C21217,PR6646,102,1610
Rep75011,C21217,PR6253,115,1180
Rep75012,C21217,PR6582,101,1150
Rep75013,C21217,PR6582,101,1010
Rep75014,C21217,PR6534,101,1030
Rep75015,C21217,PR6253,126,1160
Rep75016,C21217,PR6227,114,1030
Rep75017,C21217,PR6596,101,2335
Rep75018,C21217,PR6253,133,1195
Rep75019,C21217,PR6252,101,1015
Rep75020,C21217,PR6679,107,1385
Rep75021,C21217,PR6644,110,2175
Rep75022,C21217,PR6596,101,1130
Rep75023,C21217,PR6229,128,1160
Rep75024,C21217,PR6596,100,1065
Rep75025,C21217,PR6229,116,1065
Rep75026,C21217,PR6227,117,1035
Rep75027,C21217,PR6253,287,2350
Rep75028,C21217,PR6534,102,1035
Rep75029,C21217,PR6534,102,1045
Rep75030,C21217,PR6229,170,1370
Rep75031,C22298,PR6253,1583,3325
Rep75032,C22298,PR6279,103,1135
Rep75033,C22298,PR6227,36839,112135
Rep75034,C22298,PR6614,129,1275
Rep75035,C22298,PR6600,5455,8070
Rep75036,C22298,PR6614,130,1280
Rep75037,C22298,PR6227,36839,112135
Rep75038,C22298,PR6614,130,1285
Rep75039,C22298,PR6227,36839,112135
Rep75040,C22298,PR6614,131,1300
Rep75041,C22298,PR6253,4105,7280
Rep75042,C22298,PR6600,24533,27540
Rep75043,C22298,PR6614,131,1295
Rep75044,C22298,PR6600,4600,5920
Rep75045,C22298,PR6227,23301,70295
Rep75046,C22298,PR6253,1583,3325
Rep75047,C22298,PR6227,6713,22900
Rep75048,C22298,PR6253,3215,5890
Rep75049,C22298,PR6600,4600,5920
Rep75050,C22298,PR6253,3340,6115
Rep75051,C22298,PR6227,12295,29365
Rep75052,C22298,PR6227,17756,41985
Rep75053,C22298,PR6227,36839,112135
Rep75054,C22298,PR6253,1583,3325
Rep75055,C22298,PR6253,2176,4255
Rep75056,C22298,PR6604,4600,5920
Rep75057,C22298,PR6253,1583,3325
Rep75058,C22298,PR6227,4416,13570
Rep75059,C22298,PR6227,11830,28055
Rep75060,C22298,PR6614,131,1285
Rep75061,C22298,PR6614,131,1300
Rep75062,C22298,PR6600,4088,5380
Rep75063,C22298,PR6600,4516,5890
Rep75064,C22298,PR6253,3215,5885
Rep75065,C22257,PR6227,1788,2580
Rep75066,C22257,PR6352,422,15645
Rep75067,C22257,PR6352,101,1150
Rep75068,C22257,PR6352,206,13535
Rep75069,C21337,PR6227,300,1530
Rep75070,C21337,PR6582,103,1065
Rep75071,C21337,PR6253,178,1470
Rep75072,C21337,PR6227,341,1640
Rep75073,C21337,PR6227,350,1660
Rep75074,C21337,PR6596,174,2845
Rep75075,C21337,PR6596,152,2385
Rep75076,C21337,PR6253,1081,5615
Rep75077,C21337,PR6596,165,2665
Rep75078,C21337,PR6596,156,2200
Rep75079,C21337,PR6227,300,1530
Rep75080,C21337,PR6596,183,3100
Rep75081,C21337,PR6227,291,1505
Rep75082,C21337,PR6596,136,2100
Rep75083,C21337,PR6253,1146,5200
Rep75084,C21337,PR6227,500,2055
Rep75085,C21337,PR6596,165,2290
Rep75086,C21337,PR6227,500,2055
Rep75087,C21337,PR6253,700,3150
Rep75088,C21337,PR6253,1095,4560
Rep75089,C21337,PR6253,655,2965
Rep75090,C21337,PR6596,156,2200
Rep75091,C21337,PR6596,143,1985
Rep75092,C21337,PR6253,758,4770
Rep75093,C21337,PR6253,1115,5510
Rep75094,C21249,PR6615,116,1285
Rep75095,C21249,PR6596,122,2455
Rep75096,C21249,PR6615,114,1465
Rep75097,C21249,PR6227,102,1055
Rep75098,C21249,PR6229,105,1080
Rep75099,C21249,PR6596,113,1050
Rep75100,C21249,PR6229,118,1075
Rep75101,C21249,PR6596,104,1090
Rep75102,C21249,PR6229,108,1045
Rep75103,C21249,PR6227,108,1215
Rep75104,C21249,PR6615,110,1190
Rep75105,C21249,PR6615,108,1310
Rep75106,C21249,PR6596,106,1090
Rep75107,C21249,PR6400,116,1805
Rep75108,C21249,PR6227,108,1215
Rep75109,C21249,PR6615,116,1290
Rep75110,C21249,PR6596,100,1025
Rep75111,C21249,PR6229,112,1080
Rep75112,C21249,PR6670,117,2675
Rep75113,C21249,PR6229,117,1070
Rep75114,C21249,PR6596,107,1030
Rep75115,C21268,PR6253,100,1040
Rep75116,C21268,PR6238,102,1015
Rep75117,C21268,PR6253,113,6410
Rep75118,C21268,PR6238,109,1105
Rep75119,C21268,PR6670,131,2305
Rep75120,C21268,PR6238,103,1035
Rep75121,C21268,PR6595,103,1015
Rep75122,C21268,PR6249,100,1055
Rep75123,C21268,PR6227,101,1005
Rep75124,C21268,PR6238,103,1865
Rep75125,C21268,PR6238,123,1120
Rep75126,C21268,PR6596,191,5440
Rep75127,C21268,PR6595,123,1115
Rep75128,C21268,PR6253,103,1200
Rep75129,C21268,PR6595,102,1005
Rep75130,C21268,PR6595,106,1105
Rep75131,C21268,PR6596,102,1025
Rep75132,C21268,PR6595,101,1445
Rep75133,C21268,PR6596,161,4185
Rep75134,C21268,PR6595,103,1035
Rep75135,C21268,PR6596,118,2250
Rep75136,C21268,PR6596,109,1190
Rep75137,C21268,PR6238,101,935
Rep75138,C22061,PR6227,176,1630
Rep75139,C22061,PR6371,132,1085
Rep75140,C22061,PR6633,102,1055
Rep75141,C22061,PR6248,112,1250
Rep75142,C22061,PR6227,321,2250
Rep75143,C22061,PR6474,130,1100
Rep75144,C22061,PR6570,217,1125
Rep75145,C22061,PR6567,147,1050
Rep75146,C22061,PR6589,377,1280
Rep75147,C22061,PR6331,247,3015
Rep75148,C22061,PR6570,207,1710
Rep75149,C22061,PR6594,365,1685
Rep75150,C22061,PR6582,222,1115
Rep75151,C22061,PR6470,207,2025
Rep75152,C22061,PR6393,155,1035
Rep75153,C22061,PR6629,220,2030
Rep75154,C22061,PR6470,140,1365
Rep75155,C22061,PR6387,186,2070
Rep75156,C22061,PR6316,121,1535
Rep75157,C22061,PR6325,101,1035
Rep75158,C22061,PR6458,152,1455
